timestamp,bpm,rr_ms
2025-11-18 07:02:34.521557,154,402
2025-11-18 07:02:35.521557,142,415
2025-11-18 07:02:36.521557,150,404
2025-11-18 07:02:37.521557,125,500
2025-11-18 07:02:38.521557,141,431
2025-11-18 07:02:39.521557,159,377
2025-11-18 07:02:40.521557,173,344
2025-11-18 07:02:41.521557,151,398
2025-11-18 07:02:42.521557,106,565
2025-11-18 07:02:43.521557,127,461
2025-11-18 07:02:44.521557,135,439
2025-11-18 07:02:45.521557,109,564
2025-11-18 07:02:46.521557,125,471
2025-11-18 07:02:47.521557,132,464
2025-11-18 07:02:48.521557,159,367
2025-11-18 07:02:49.521557,113,529
2025-11-18 07:02:50.521557,142,432
2025-11-18 07:02:51.521557,130,468
2025-11-18 07:02:52.521557,151,387
2025-11-18 07:02:53.521557,161,363
2025-11-18 07:02:54.521557,138,422
2025-11-18 07:02:55.521557,184,314
2025-11-18 07:02:56.521557,124,483
2025-11-18 07:02:57.521557,148,401
2025-11-18 07:02:58.521557,170,346
2025-11-18 07:02:59.521557,152,396
2025-11-18 07:03:00.521557,133,455
2025-11-18 07:03:01.521557,151,398
2025-11-18 07:03:02.521557,160,386
2025-11-18 07:03:03.521557,147,417
2025-11-18 07:03:04.521557,149,403
2025-11-18 07:03:05.521557,133,449
2025-11-18 07:03:06.521557,152,375
2025-11-18 07:03:07.521557,168,357
2025-11-18 07:03:08.521557,153,396
2025-11-18 07:03:09.521557,128,487
2025-11-18 07:03:10.521557,133,454
2025-11-18 07:03:11.521557,140,438
2025-11-18 07:03:12.521557,163,360
2025-11-18 07:03:13.521557,132,451
2025-11-18 07:03:14.521557,160,375
2025-11-18 07:03:15.521557,131,465
2025-11-18 07:03:16.521557,131,459
2025-11-18 07:03:17.521557,123,484
2025-11-18 07:03:18.521557,163,375
2025-11-18 07:03:19.521557,131,459
2025-11-18 07:03:20.521557,112,547
2025-11-18 07:03:21.521557,151,401
2025-11-18 07:03:22.521557,107,544
2025-11-18 07:03:23.521557,144,400
2025-11-18 07:03:24.521557,123,494
2025-11-18 07:03:25.521557,123,487
2025-11-18 07:03:26.521557,120,507
2025-11-18 07:03:27.521557,130,461
2025-11-18 07:03:28.521557,139,427
2025-11-18 07:03:29.521557,153,399
2025-11-18 07:03:30.521557,162,360
2025-11-18 07:03:31.521557,190,308
2025-11-18 07:03:32.521557,141,433
2025-11-18 07:03:33.521557,142,414
2025-11-18 07:03:34.521557,126,486
2025-11-18 07:03:35.521557,138,427
2025-11-18 07:03:36.521557,124,478
2025-11-18 07:03:37.521557,138,432
2025-11-18 07:03:38.521557,123,499
2025-11-18 07:03:39.521557,128,473
2025-11-18 07:03:40.521557,134,444
2025-11-18 07:03:41.521557,136,449
2025-11-18 07:03:42.521557,139,434
2025-11-18 07:03:43.521557,100,605
2025-11-18 07:03:44.521557,119,492
2025-11-18 07:03:45.521557,118,506
2025-11-18 07:03:46.521557,146,410
2025-11-18 07:03:47.521557,159,376
2025-11-18 07:03:48.521557,130,493
2025-11-18 07:03:49.521557,131,469
2025-11-18 07:03:50.521557,114,520
2025-11-18 07:03:51.521557,180,321
2025-11-18 07:03:52.521557,183,328
2025-11-18 07:03:53.521557,166,361
2025-11-18 07:03:54.521557,139,426
2025-11-18 07:03:55.521557,161,382
2025-11-18 07:03:56.521557,158,388
2025-11-18 07:03:57.521557,163,397
2025-11-18 07:03:58.521557,143,419
2025-11-18 07:03:59.521557,130,465
2025-11-18 07:04:00.521557,142,443
2025-11-18 07:04:01.521557,119,516
2025-11-18 07:04:02.521557,117,515
2025-11-18 07:04:03.521557,119,519
2025-11-18 07:04:04.521557,123,474
2025-11-18 07:04:05.521557,146,415
2025-11-18 07:04:06.521557,182,323
2025-11-18 07:04:07.521557,163,342
2025-11-18 07:04:08.521557,142,415
2025-11-18 07:04:09.521557,131,445
2025-11-18 07:04:10.521557,167,376
2025-11-18 07:04:11.521557,166,368
2025-11-18 07:04:12.521557,169,354
2025-11-18 07:04:13.521557,104,576
2025-11-18 07:04:14.521557,92,639
2025-11-18 07:04:15.521557,153,392
2025-11-18 07:04:16.521557,142,414
2025-11-18 07:04:17.521557,157,386
2025-11-18 07:04:18.521557,127,467
2025-11-18 07:04:19.521557,147,408
2025-11-18 07:04:20.521557,140,424
2025-11-18 07:04:21.521557,130,472
2025-11-18 07:04:22.521557,168,361
2025-11-18 07:04:23.521557,171,347
2025-11-18 07:04:24.521557,138,428
2025-11-18 07:04:25.521557,134,448
2025-11-18 07:04:26.521557,150,400
2025-11-18 07:04:27.521557,141,423
2025-11-18 07:04:28.521557,190,309
2025-11-18 07:04:29.521557,123,488
2025-11-18 07:04:30.521557,175,327
2025-11-18 07:04:31.521557,110,546
2025-11-18 07:04:32.521557,156,380
2025-11-18 07:04:33.521557,157,379
2025-11-18 07:04:34.521557,132,465
2025-11-18 07:04:35.521557,103,567
2025-11-18 07:04:36.521557,100,600
2025-11-18 07:04:37.521557,89,682
2025-11-18 07:04:38.521557,142,414
2025-11-18 07:04:39.521557,128,464
2025-11-18 07:04:40.521557,146,407
2025-11-18 07:04:41.521557,137,457
2025-11-18 07:04:42.521557,159,378
2025-11-18 07:04:43.521557,97,626
2025-11-18 07:04:44.521557,142,412
2025-11-18 07:04:45.521557,150,390
2025-11-18 07:04:46.521557,141,415
2025-11-18 07:04:47.521557,147,400
2025-11-18 07:04:48.521557,165,379
2025-11-18 07:04:49.521557,139,431
2025-11-18 07:04:50.521557,122,490
2025-11-18 07:04:51.521557,119,485
2025-11-18 07:04:52.521557,126,470
2025-11-18 07:04:53.521557,171,349
2025-11-18 07:04:54.521557,131,460
2025-11-18 07:04:55.521557,151,385
2025-11-18 07:04:56.521557,153,370
2025-11-18 07:04:57.521557,158,376
2025-11-18 07:04:58.521557,145,424
2025-11-18 07:04:59.521557,110,546
2025-11-18 07:05:00.521557,138,444
2025-11-18 07:05:01.521557,134,448
2025-11-18 07:05:02.521557,173,348
2025-11-18 07:05:03.521557,142,424
2025-11-18 07:05:04.521557,120,500
2025-11-18 07:05:05.521557,176,340
2025-11-18 07:05:06.521557,128,476
2025-11-18 07:05:07.521557,132,448
2025-11-18 07:05:08.521557,143,422
2025-11-18 07:05:09.521557,141,420
2025-11-18 07:05:10.521557,138,414
2025-11-18 07:05:11.521557,138,425
2025-11-18 07:05:12.521557,136,436
2025-11-18 07:05:13.521557,124,466
2025-11-18 07:05:14.521557,150,407
2025-11-18 07:05:15.521557,163,388
2025-11-18 07:05:16.521557,167,371
2025-11-18 07:05:17.521557,112,539
2025-11-18 07:05:18.521557,129,461
2025-11-18 07:05:19.521557,155,383
2025-11-18 07:05:20.521557,168,370
2025-11-18 07:05:21.521557,133,444
2025-11-18 07:05:22.521557,114,526
2025-11-18 07:05:23.521557,99,617
2025-11-18 07:05:24.521557,120,502
2025-11-18 07:05:25.521557,151,393
2025-11-18 07:05:26.521557,121,498
2025-11-18 07:05:27.521557,179,327
2025-11-18 07:05:28.521557,134,456
2025-11-18 07:05:29.521557,105,571
2025-11-18 07:05:30.521557,160,377
2025-11-18 07:05:31.521557,142,422
2025-11-18 07:05:32.521557,150,401
2025-11-18 07:05:33.521557,135,430
2025-11-18 07:05:34.521557,122,492
2025-11-18 07:05:35.521557,161,378
2025-11-18 07:05:36.521557,125,486
2025-11-18 07:05:37.521557,110,558
2025-11-18 07:05:38.521557,135,459
2025-11-18 07:05:39.521557,153,387
2025-11-18 07:05:40.521557,157,394
2025-11-18 07:05:41.521557,151,402
2025-11-18 07:05:42.521557,143,434
2025-11-18 07:05:43.521557,107,557
2025-11-18 07:05:44.521557,121,475
2025-11-18 07:05:45.521557,86,688
2025-11-18 07:05:46.521557,133,453
2025-11-18 07:05:47.521557,148,402
2025-11-18 07:05:48.521557,145,421
2025-11-18 07:05:49.521557,145,413
2025-11-18 07:05:50.521557,147,408
2025-11-18 07:05:51.521557,158,380
2025-11-18 07:05:52.521557,143,421
2025-11-18 07:05:53.521557,137,428
2025-11-18 07:05:54.521557,158,395
2025-11-18 07:05:55.521557,173,343
2025-11-18 07:05:56.521557,149,414
2025-11-18 07:05:57.521557,131,470
2025-11-18 07:05:58.521557,146,410
2025-11-18 07:05:59.521557,132,452
2025-11-18 07:06:00.521557,156,390
2025-11-18 07:06:01.521557,150,399
2025-11-18 07:06:02.521557,145,417
2025-11-18 07:06:03.521557,140,433
2025-11-18 07:06:04.521557,122,493
2025-11-18 07:06:05.521557,165,368
2025-11-18 07:06:06.521557,121,479
2025-11-18 07:06:07.521557,146,403
2025-11-18 07:06:08.521557,158,380
2025-11-18 07:06:09.521557,122,497
2025-11-18 07:06:10.521557,149,408
2025-11-18 07:06:11.521557,153,387
2025-11-18 07:06:12.521557,149,403
2025-11-18 07:06:13.521557,146,405
2025-11-18 07:06:14.521557,118,484
2025-11-18 07:06:15.521557,153,376
2025-11-18 07:06:16.521557,148,409
2025-11-18 07:06:17.521557,98,631
2025-11-18 07:06:18.521557,145,413
2025-11-18 07:06:19.521557,188,317
2025-11-18 07:06:20.521557,149,408
2025-11-18 07:06:21.521557,131,451
2025-11-18 07:06:22.521557,113,538
2025-11-18 07:06:23.521557,168,357
2025-11-18 07:06:24.521557,102,598
2025-11-18 07:06:25.521557,148,408
2025-11-18 07:06:26.521557,188,307
2025-11-18 07:06:27.521557,123,493
2025-11-18 07:06:28.521557,136,460
2025-11-18 07:06:29.521557,127,471
2025-11-18 07:06:30.521557,176,358
2025-11-18 07:06:31.521557,133,448
2025-11-18 07:06:32.521557,147,401
2025-11-18 07:06:33.521557,116,508
2025-11-18 07:06:34.521557,136,441
2025-11-18 07:06:35.521557,136,425
2025-11-18 07:06:36.521557,116,514
2025-11-18 07:06:37.521557,158,368
2025-11-18 07:06:38.521557,134,462
2025-11-18 07:06:39.521557,139,428
2025-11-18 07:06:40.521557,143,430
2025-11-18 07:06:41.521557,190,317
2025-11-18 07:06:42.521557,154,385
2025-11-18 07:06:43.521557,112,546
2025-11-18 07:06:44.521557,130,459
2025-11-18 07:06:45.521557,150,414
2025-11-18 07:06:46.521557,136,444
2025-11-18 07:06:47.521557,143,407
2025-11-18 07:06:48.521557,121,475
2025-11-18 07:06:49.521557,150,387
2025-11-18 07:06:50.521557,106,560
2025-11-18 07:06:51.521557,137,437
2025-11-18 07:06:52.521557,171,365
2025-11-18 07:06:53.521557,115,522
2025-11-18 07:06:54.521557,146,411
2025-11-18 07:06:55.521557,164,356
2025-11-18 07:06:56.521557,160,374
2025-11-18 07:06:57.521557,128,469
2025-11-18 07:06:58.521557,119,491
2025-11-18 07:06:59.521557,140,415
2025-11-18 07:07:00.521557,152,407
2025-11-18 07:07:01.521557,150,405
2025-11-18 07:07:02.521557,161,380
2025-11-18 07:07:03.521557,128,482
2025-11-18 07:07:04.521557,109,538
2025-11-18 07:07:05.521557,140,436
2025-11-18 07:07:06.521557,126,459
2025-11-18 07:07:07.521557,138,434
2025-11-18 07:07:08.521557,100,593
2025-11-18 07:07:09.521557,125,475
2025-11-18 07:07:10.521557,124,485
2025-11-18 07:07:11.521557,113,530
2025-11-18 07:07:12.521557,115,509
2025-11-18 07:07:13.521557,146,415
2025-11-18 07:07:14.521557,147,405
2025-11-18 07:07:15.521557,151,408
2025-11-18 07:07:16.521557,123,497
2025-11-18 07:07:17.521557,166,362
2025-11-18 07:07:18.521557,139,436
2025-11-18 07:07:19.521557,157,378
2025-11-18 07:07:20.521557,138,439
2025-11-18 07:07:21.521557,132,459
2025-11-18 07:07:22.521557,180,338
2025-11-18 07:07:23.521557,144,427
2025-11-18 07:07:24.521557,114,526
2025-11-18 07:07:25.521557,146,405
2025-11-18 07:07:26.521557,164,371
2025-11-18 07:07:27.521557,133,474
2025-11-18 07:07:28.521557,140,426
2025-11-18 07:07:29.521557,116,524
2025-11-18 07:07:30.521557,139,423
2025-11-18 07:07:31.521557,100,606
2025-11-18 07:07:32.521557,163,378
2025-11-18 07:07:33.521557,161,373
2025-11-18 07:07:34.521557,150,416
2025-11-18 07:07:35.521557,130,483
2025-11-18 07:07:36.521557,141,428
2025-11-18 07:07:37.521557,157,389
2025-11-18 07:07:38.521557,173,329
2025-11-18 07:07:39.521557,121,496
2025-11-18 07:07:40.521557,134,442
2025-11-18 07:07:41.521557,148,406
2025-11-18 07:07:42.521557,116,527
2025-11-18 07:07:43.521557,169,350
2025-11-18 07:07:44.521557,105,581
2025-11-18 07:07:45.521557,119,505
2025-11-18 07:07:46.521557,122,488
2025-11-18 07:07:47.521557,146,423
2025-11-18 07:07:48.521557,131,454
2025-11-18 07:07:49.521557,190,318
2025-11-18 07:07:50.521557,174,347
2025-11-18 07:07:51.521557,119,481
2025-11-18 07:07:52.521557,138,434
2025-11-18 07:07:53.521557,179,340
2025-11-18 07:07:54.521557,135,454
2025-11-18 07:07:55.521557,113,546
2025-11-18 07:07:56.521557,134,438
2025-11-18 07:07:57.521557,142,418
2025-11-18 07:07:58.521557,183,323
2025-11-18 07:07:59.521557,141,420
2025-11-18 07:08:00.521557,152,386
2025-11-18 07:08:01.521557,143,419
2025-11-18 07:08:02.521557,131,450
2025-11-18 07:08:03.521557,164,356
2025-11-18 07:08:04.521557,131,452
2025-11-18 07:08:05.521557,115,514
2025-11-18 07:08:06.521557,171,340
2025-11-18 07:08:07.521557,135,431
2025-11-18 07:08:08.521557,117,511
2025-11-18 07:08:09.521557,164,364
2025-11-18 07:08:10.521557,142,432
2025-11-18 07:08:11.521557,126,474
2025-11-18 07:08:12.521557,170,349
2025-11-18 07:08:13.521557,135,444
2025-11-18 07:08:14.521557,148,398
2025-11-18 07:08:15.521557,147,409
2025-11-18 07:08:16.521557,151,393
2025-11-18 07:08:17.521557,135,459
2025-11-18 07:08:18.521557,130,458
2025-11-18 07:08:19.521557,126,480
2025-11-18 07:08:20.521557,167,357
2025-11-18 07:08:21.521557,96,624
2025-11-18 07:08:22.521557,139,442
2025-11-18 07:08:23.521557,126,486
2025-11-18 07:08:24.521557,112,531
2025-11-18 07:08:25.521557,159,376
2025-11-18 07:08:26.521557,144,410
2025-11-18 07:08:27.521557,126,484
2025-11-18 07:08:28.521557,190,305
2025-11-18 07:08:29.521557,150,400
2025-11-18 07:08:30.521557,156,389
2025-11-18 07:08:31.521557,114,536
2025-11-18 07:08:32.521557,130,460
2025-11-18 07:08:33.521557,152,402
2025-11-18 07:08:34.521557,155,382
2025-11-18 07:08:35.521557,170,349
2025-11-18 07:08:36.521557,108,555
2025-11-18 07:08:37.521557,158,384
2025-11-18 07:08:38.521557,112,526
2025-11-18 07:08:39.521557,125,484
2025-11-18 07:08:40.521557,115,507
2025-11-18 07:08:41.521557,107,568
2025-11-18 07:08:42.521557,93,625
2025-11-18 07:08:43.521557,90,658
2025-11-18 07:08:44.521557,128,487
2025-11-18 07:08:45.521557,190,313
2025-11-18 07:08:46.521557,147,421
2025-11-18 07:08:47.521557,115,512
2025-11-18 07:08:48.521557,157,389
2025-11-18 07:08:49.521557,122,498
2025-11-18 07:08:50.521557,131,454
2025-11-18 07:08:51.521557,147,420
2025-11-18 07:08:52.521557,124,481
2025-11-18 07:08:53.521557,190,308
2025-11-18 07:08:54.521557,173,347
2025-11-18 07:08:55.521557,166,372
2025-11-18 07:08:56.521557,147,423
2025-11-18 07:08:57.521557,162,387
2025-11-18 07:08:58.521557,139,419
2025-11-18 07:08:59.521557,141,438
2025-11-18 07:09:00.521557,148,396
2025-11-18 07:09:01.521557,123,493
2025-11-18 07:09:02.521557,165,356
2025-11-18 07:09:03.521557,145,413
2025-11-18 07:09:04.521557,169,350
2025-11-18 07:09:05.521557,143,421
2025-11-18 07:09:06.521557,148,391
2025-11-18 07:09:07.521557,107,548
2025-11-18 07:09:08.521557,131,457
2025-11-18 07:09:09.521557,90,673
2025-11-18 07:09:10.521557,136,455
2025-11-18 07:09:11.521557,79,772
2025-11-18 07:09:12.521557,102,563
2025-11-18 07:09:13.521557,110,545
2025-11-18 07:09:14.521557,152,393
2025-11-18 07:09:15.521557,138,440
2025-11-18 07:09:16.521557,102,573
2025-11-18 07:09:17.521557,163,359
2025-11-18 07:09:18.521557,115,512
2025-11-18 07:09:19.521557,111,540
2025-11-18 07:09:20.521557,119,506
2025-11-18 07:09:21.521557,127,473
2025-11-18 07:09:22.521557,147,416
2025-11-18 07:09:23.521557,123,497
2025-11-18 07:09:24.521557,103,592
2025-11-18 07:09:25.521557,149,402
2025-11-18 07:09:26.521557,136,431
2025-11-18 07:09:27.521557,134,462
2025-11-18 07:09:28.521557,125,485
2025-11-18 07:09:29.521557,132,455
2025-11-18 07:09:30.521557,123,494
2025-11-18 07:09:31.521557,118,508
2025-11-18 07:09:32.521557,122,490
2025-11-18 07:09:33.521557,146,420
2025-11-18 07:09:34.521557,124,492
2025-11-18 07:09:35.521557,153,379
2025-11-18 07:09:36.521557,137,426
2025-11-18 07:09:37.521557,149,374
2025-11-18 07:09:38.521557,163,367
2025-11-18 07:09:39.521557,146,409
2025-11-18 07:09:40.521557,143,432
2025-11-18 07:09:41.521557,120,512
2025-11-18 07:09:42.521557,126,493
2025-11-18 07:09:43.521557,145,415
2025-11-18 07:09:44.521557,141,418
2025-11-18 07:09:45.521557,162,386
2025-11-18 07:09:46.521557,134,457
2025-11-18 07:09:47.521557,133,468
2025-11-18 07:09:48.521557,169,344
2025-11-18 07:09:49.521557,110,538
2025-11-18 07:09:50.521557,135,427
2025-11-18 07:09:51.521557,141,414
2025-11-18 07:09:52.521557,114,524
2025-11-18 07:09:53.521557,125,496
2025-11-18 07:09:54.521557,156,370
2025-11-18 07:09:55.521557,130,457
2025-11-18 07:09:56.521557,156,389
2025-11-18 07:09:57.521557,159,380
2025-11-18 07:09:58.521557,121,488
2025-11-18 07:09:59.521557,136,438
2025-11-18 07:10:00.521557,155,399
2025-11-18 07:10:01.521557,129,457
2025-11-18 07:10:02.521557,115,521
2025-11-18 07:10:03.521557,99,609
2025-11-18 07:10:04.521557,138,419
2025-11-18 07:10:05.521557,187,330
2025-11-18 07:10:06.521557,141,431
2025-11-18 07:10:07.521557,142,423
2025-11-18 07:10:08.521557,139,420
2025-11-18 07:10:09.521557,137,431
2025-11-18 07:10:10.521557,135,436
2025-11-18 07:10:11.521557,152,381
2025-11-18 07:10:12.521557,108,554
2025-11-18 07:10:13.521557,162,380
2025-11-18 07:10:14.521557,121,495
2025-11-18 07:10:15.521557,136,436
2025-11-18 07:10:16.521557,159,377
2025-11-18 07:10:17.521557,147,413
2025-11-18 07:10:18.521557,144,404
2025-11-18 07:10:19.521557,156,390
2025-11-18 07:10:20.521557,154,389
2025-11-18 07:10:21.521557,144,416
2025-11-18 07:10:22.521557,178,337
2025-11-18 07:10:23.521557,144,413
2025-11-18 07:10:24.521557,188,318
2025-11-18 07:10:25.521557,139,438
2025-11-18 07:10:26.521557,141,426
2025-11-18 07:10:27.521557,139,437
2025-11-18 07:10:28.521557,168,354
2025-11-18 07:10:29.521557,160,375
2025-11-18 07:10:30.521557,122,494
2025-11-18 07:10:31.521557,126,485
2025-11-18 07:10:32.521557,169,354
2025-11-18 07:10:33.521557,145,422
2025-11-18 07:10:34.521557,132,457
2025-11-18 07:10:35.521557,139,428
2025-11-18 07:10:36.521557,146,409
2025-11-18 07:10:37.521557,150,398
2025-11-18 07:10:38.521557,146,404
2025-11-18 07:10:39.521557,144,415
2025-11-18 07:10:40.521557,122,491
2025-11-18 07:10:41.521557,157,382
2025-11-18 07:10:42.521557,138,431
2025-11-18 07:10:43.521557,157,378
2025-11-18 07:10:44.521557,127,470
2025-11-18 07:10:45.521557,143,426
2025-11-18 07:10:46.521557,166,358
2025-11-18 07:10:47.521557,128,456
2025-11-18 07:10:48.521557,137,437
2025-11-18 07:10:49.521557,141,425
2025-11-18 07:10:50.521557,166,369
2025-11-18 07:10:51.521557,151,383
2025-11-18 07:10:52.521557,78,771
2025-11-18 07:10:53.521557,116,514
2025-11-18 07:10:54.521557,141,435
2025-11-18 07:10:55.521557,127,473
2025-11-18 07:10:56.521557,120,491
2025-11-18 07:10:57.521557,95,624
2025-11-18 07:10:58.521557,170,333
2025-11-18 07:10:59.521557,129,463
2025-11-18 07:11:00.521557,133,461
2025-11-18 07:11:01.521557,147,400
2025-11-18 07:11:02.521557,124,471
2025-11-18 07:11:03.521557,161,380
2025-11-18 07:11:04.521557,117,525
2025-11-18 07:11:05.521557,123,482
2025-11-18 07:11:06.521557,143,432
2025-11-18 07:11:07.521557,125,485
2025-11-18 07:11:08.521557,189,313
2025-11-18 07:11:09.521557,118,503
2025-11-18 07:11:10.521557,71,858
2025-11-18 07:11:11.521557,145,422
2025-11-18 07:11:12.521557,153,378
2025-11-18 07:11:13.521557,151,389
2025-11-18 07:11:14.521557,130,452
2025-11-18 07:11:15.521557,155,384
2025-11-18 07:11:16.521557,142,418
2025-11-18 07:11:17.521557,146,406
2025-11-18 07:11:18.521557,116,509
2025-11-18 07:11:19.521557,146,409
2025-11-18 07:11:20.521557,136,434
2025-11-18 07:11:21.521557,170,340
2025-11-18 07:11:22.521557,153,396
2025-11-18 07:11:23.521557,147,408
2025-11-18 07:11:24.521557,139,441
2025-11-18 07:11:25.521557,154,374
2025-11-18 07:11:26.521557,93,632
2025-11-18 07:11:27.521557,128,472
2025-11-18 07:11:28.521557,100,607
2025-11-18 07:11:29.521557,142,433
2025-11-18 07:11:30.521557,130,458
2025-11-18 07:11:31.521557,119,497
2025-11-18 07:11:32.521557,140,445
2025-11-18 07:11:33.521557,89,669
2025-11-18 07:11:34.521557,171,335
2025-11-18 07:11:35.521557,149,410
2025-11-18 07:11:36.521557,126,477
2025-11-18 07:11:37.521557,142,432
2025-11-18 07:11:38.521557,164,357
2025-11-18 07:11:39.521557,114,517
2025-11-18 07:11:40.521557,123,480
2025-11-18 07:11:41.521557,190,328
2025-11-18 07:11:42.521557,159,373
2025-11-18 07:11:43.521557,136,453
2025-11-18 07:11:44.521557,163,374
2025-11-18 07:11:45.521557,177,329
2025-11-18 07:11:46.521557,125,492
2025-11-18 07:11:47.521557,141,421
2025-11-18 07:11:48.521557,138,462
2025-11-18 07:11:49.521557,121,510
2025-11-18 07:11:50.521557,171,344
